,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2015-12-11,1.9037310252283655e-15,1.2758806957137678e-13,1.0581370856321649e-14,6.695199338610068e-14,3.0463842481038147e-15,0.3999999999936139,0.2000000000070553,0.39999999999959107,2.1167697653820822e-14,0.0
2015-12-18,0.0,0.0926396067844193,0.0,5.647735690166578e-15,4.049359213914141e-15,0.28640552669305896,0.2194427304205962,0.0015121361019366654,0.39999999999998587,7.409912653311321e-15
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.4,0.19999999991880407,0.4,0.0,0.0
2016-01-01,6.1324488410399055e-15,0.14445385706819006,0.0,5.4238233605235575e-15,4.0836464935988496e-15,0.39999999999999414,5.924471379808852e-15,0.3999999999999838,0.05554614293180366,8.707978165363018e-15
2016-01-08,0.0,4.498230521780745e-16,2.613343922152397e-16,1.8115115250577085e-16,0.3999999999999998,5.0133508455729725e-16,0.20000000000000015,0.39999999999999925,0.0,3.3944289709681474e-16
2016-01-15,1.3052046592543595e-14,0.028455308365303824,1.6298120966771176e-14,0.2943334020812849,2.5101345754633233e-14,0.27721128955339225,1.0211926300573859e-13,0.39999999999984076,8.710415722798696e-15,1.2710455263577355e-14
2016-01-22,2.7926997982155586e-15,0.3999999999999908,3.651516487107519e-15,2.2066165399264862e-15,1.6572860285653264e-15,0.030808695899859493,0.0,0.39999999999999314,0.16919130410014394,3.615225519341048e-15
2016-01-29,2.9985717557799253e-15,0.39999999999999847,2.1335299201457302e-16,0.0,1.948997497270023e-15,0.0,0.3920298048749471,1.8689548516469598e-16,0.2079701951250502,5.367187827550371e-16
2016-02-05,0.10701019196507555,0.11481259277956128,0.0,0.0,0.0,0.0,0.37140983112522746,0.006767384130163196,0.4,0.0
2016-02-12,0.10681620085788737,4.73898795776007e-15,5.656282028318677e-15,8.159262120660629e-15,0.12190062211680694,0.3999999999999811,0.3712831770252959,4.920013430374477e-15,2.8975409067190462e-15,2.425529168594063e-15
2016-02-19,1.669341699601774e-14,1.4548843274140968e-14,1.43767794281915e-14,0.06834310656201108,2.411514575763784e-14,0.4,0.39999999999993247,0.1316568934378988,9.516369526865924e-15,1.4323785091891147e-14
